News,Tag,NewsLink,Extracted_tokens
Italy registered 4200 new recovering cases from coronavirus in 24h.,FALSE,https://www.poynter.org/?ifcn_misinformation=italy-registered-4200-new-recovering-cases-from-coronavirus-in-24h,"['case', 'italy', 'registered', 'recovering']"
Photographs shared hundreds of times online purport to show the coffins of Italian victims of the novel coronavirus pandemic.,FALSE,https://www.poynter.org/?ifcn_misinformation=photographs-shared-hundreds-of-times-online-purport-to-show-the-coffins-of-italian-victims-of-the-novel-coronavirus-pandemic,"['hundr', 'time', 'victim', 'photographs', 'shared', 'purport', 'show', 'coffin']"
Coronavirus will be cured within 2 hours by drinking bitter gourd juice.,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-will-be-cured-within-2-hours-by-drinking-bitter-gourd-juice,"['hour', 'cured', 'drinking', 'gourd', 'juice']"
“Slices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation of” the novel coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=slices-of-lemon-in-a-cup-of-hot-water-can-save-your-life-the-hot-lemon-can-kill-the-proliferation-of-the-novel-coronavirus,"['slice', 'cup', 'water', 'save', 'life', 'lemon', 'kill', 'proliferation', 'novel']"
Says the CDC now says that the coronavirus can survive on surfaces for up to 17 days.,FALSE,https://www.poynter.org/?ifcn_misinformation=says-the-cdc-now-says-that-the-coronavirus-can-survive-on-surfaces-for-up-to-17-days,"['surfac', 'day', 'cdc', 'says', 'say']"
Netflix gives away free accounts during coronavirus quarantine.,FALSE,https://www.poynter.org/?ifcn_misinformation=netflix-gives-away-free-accounts-during-coronavirus-quarantine,"['account', 'netflix', 'quarantine', 'give']"
Inhaling Water Into The Nose Can Prevent Corona Transmission,FALSE,https://www.poynter.org/?ifcn_misinformation=inhaling-water-into-the-nose-can-prevent-corona-transmission,"['inhaling', 'water', 'nose', 'prevent', 'transmission']"
"A video of former Iraqi dictator Saddam Hussein has been shared repeatedly on Facebook, Twitter and Instagram alongside a claim it shows him stating the US threatened to spread the novel coronavirus, COVID-19, in Iraq during a meeting in the 1990s.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-of-former-iraqi-dictator-saddam-hussein-has-been-shared-repeatedly-on-facebook-twitter-and-instagram-alongside-a-claim-it-shows-him-stating-the-us-threatened-to-spread-the-novel-coronavirus,"['iraqi', 'dictator', 'saddam', 'hussein', 'shared', 'facebook', 'twitter', 'instagram', 'alongside', 'stating', 'us', 'threatened', 'iraq', 'meeting', 'show']"
WHO Call Ibuprofen Drugs Can Make Corona Live Longer,FALSE,https://www.poynter.org/?ifcn_misinformation=who-call-ibuprofen-drugs-can-make-corona-live-longer,"['ibuprofen', 'drugs', 'make', 'live', 'longer']"
"Picture of “baile funk” (a type of Brazilian popular party) in São Paulo during the coronavirus, despite restrictions of mass gatherings due to the COVID-19.",FALSE,https://www.poynter.org/?ifcn_misinformation=picture-of-baile-funk-a-type-of-brazilian-popular-party-in-sao-paulo-during-the-coronavirus-despite-restrictions-of-mass-gatherings-due-to-the-covid-19,"['restrict', 'gather', 'picture', 'funk', 'type', 'brazilian', 'party', 'são', 'paulo']"
Russian President Vladimir Putin releases 800 tigers and 500 lions amid the coronavirus outbreak to keep people at home.,FALSE,https://www.poynter.org/?ifcn_misinformation=russian-president-vladimir-putin-releases-800-tigers-and-500-lions-amid-the-coronavirus-outbreak-to-keep-people-at-home,"['tiger', 'lion', 'peopl', 'president', 'vladimir', 'putin', 'home', 'release']"
Study suggests Malaria drug can treat coronavirus.,Unproven,https://www.poynter.org/?ifcn_misinformation=study-suggests-malaria-drug-can-treat-coronavirus,"['study', 'malaria', 'drug', 'treat', 'suggests']"
"A lengthy text post has been shared hundreds of times on Facebook which purportedly contains advice on how to prevent infection from the novel coronavirus, COVID-19. The post claims the advice was issued by a UK hospital to its medical staff.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-lengthy-text-post-has-been-shared-hundreds-of-times-on-facebook-which-purportedly-contains-advice-on-how-to-prevent-infection-from-the-novel-coronavirus-covid-19-the-post-claims-the-advice-was-iss,"['hundr', 'time', 'shared', 'facebook', 'advice', 'prevent', 'infection', 'advice', 'issued', 'uk', 'staff', 'contains']"
Italian Prime Minister Giuseppe Conte was quoted in various posts and graphics on Facebook as saying they have “lost control” of the coronavirus pandemic that is greatly affecting Italy.,FALSE,https://www.poynter.org/?ifcn_misinformation=italian-prime-minister-giuseppe-conte-was-quoted-in-various-posts-and-graphics-on-facebook-as-saying-they-have-lost-control-of-the-coronavirus-pandemic-that-is-greatly-affecting-italy,"['graphic', 'prime', 'minister', 'giuseppe', 'conte', 'quoted', 'facebook', 'lost', 'control', 'affecting', 'italy']"
Coronavirus has gripped Italy with nobody willing to carry corpses off Italy’s streets.,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-has-gripped-italy-with-nobody-willing-to-carry-corpses-off-italys-streets,"['corps', 'street', 'gripped', 'italy', 'nobody', 'carry', 'italy']"
Helicopters Are Spraying Disinfectants To Try To Eradicate coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=helicopters-are-spraying-disinfectants-to-try-to-eradicate-coronavirus,"['helicopt', 'disinfect', 'spraying', 'try', 'eradicate']"
Celebrities spreading misinformation about coronavirus and the Janata curfew in India.,FALSE,https://www.poynter.org/?ifcn_misinformation=celebrities-spreading-misinformation-about-coronavirus-and-the-janata-curfew-in-india,"['celebr', 'spreading', 'misinformation', 'janata', 'curfew', 'india']"
Aspirating boiling water vapor for five minutes desactivates the coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=aspirating-boiling-water-vapor-for-five-minutes-desactivates-the-coronavirus,"['minut', 'desactiv', 'aspirating', 'boiling', 'water', 'vapor']"
"An image has been shared thousands of times in multiple posts on Facebook alongside a claim that it shows a medicine created by US scientists that can cure the novel coronavirus, COVID-19.",FALSE,https://www.poynter.org/?ifcn_misinformation=an-image-has-been-shared-thousands-of-times-in-multiple-posts-on-facebook-alongside-a-claim-that-it-shows-a-medicine-created-by-us-scientists-that-can-cure-the-novel-coronavirus-covid-19,"['thousand', 'time', 'scientist', 'image', 'shared', 'facebook', 'alongside', 'medicine', 'created', 'us', 'novel', 'show']"
Belgium Health Minister has banned group sex due to coronavirus outbreak associated with orgy.,FALSE,https://www.poynter.org/?ifcn_misinformation=belgium-health-minister-has-banned-group-sex-due-to-coronavirus-outbreak-associated-with-orgy,"['belgium', 'health', 'minister', 'banned', 'group', 'sex', 'associated', 'orgy']"
A viral WhatsApp voice note in Nigeria claims that the coronavirus could kill up to 45 million Nigerians.,misleading,https://www.poynter.org/?ifcn_misinformation=a-viral-whatsapp-voice-note-in-nigeria-claims-that-the-coronavirus-could-kill-up-to-45-million-nigerians,"['nigerian', 'voice', 'note', 'nigeria', 'kill']"
Poison Spray for Corona from Malaysia and Singapore by Air?,FALSE,https://www.poynter.org/?ifcn_misinformation=poison-spray-for-corona-from-malaysia-and-singapore-by-air,"['poison', 'spray', 'malaysia', 'singapore', 'air']"
"DRC president, Felix Tshisekedi, has suspended the payment of rents and water and electricity bills because of coronavirus.",FALSE,https://www.poynter.org/?ifcn_misinformation=drc-president-felix-tshisekedi-has-suspended-the-payment-of-rents-and-water-and-electricity-bills-because-of-coronavirus,"['rent', 'bill', 'drc', 'president', 'felix', 'tshisekedi', 'suspended', 'payment', 'water', 'electricity']"
Five helicopters will desinfect the Netherlands to extinguish the coronavirus. Citizens have to stay inside.,FALSE,https://www.poynter.org/?ifcn_misinformation=five-helicopters-will-desinfect-the-netherlands-to-extinguish-the-coronavirus-citizens-have-to-stay-inside,"['helicopt', 'netherlands', 'citizens', 'stay']"
A WhatsApp forward has gone viral which claimed that a vaccine for coronavirus has been discovered. The viral forward also claims that the treatment for coronavirus is mentioned in an Intermediate Zoology book.,Misleading,https://www.poynter.org/?ifcn_misinformation=a-whatsapp-forward-has-gone-viral-which-claimed-that-a-vaccine-for-coronavirus-has-been-discovered-the-viral-forward-also-claims-that-the-treatment-for-coronavirus-is-mentioned-in-an-intermediate-zoo,"['forward', 'gone', 'vaccine', 'discovered', 'forward', 'treatment', 'intermediate', 'zoology', 'book']"
A recent video of Coronavirus patients at an airport in China and gauge how serious the situation is.,Misleading,https://www.poynter.org/?ifcn_misinformation=a-recent-video-of-coronavirus-patients-at-an-airport-in-china-and-gauge-how-serious-the-situation-is,"['patient', 'china', 'gauge', 'situation']"
Science Minister Pedro Duque was hospitalized due to coronavirus in Denia,FALSE,https://www.poynter.org/?ifcn_misinformation=science-minister-pedro-duque-was-hospitalized-due-to-coronavirus-in-denia,"['science', 'minister', 'pedro', 'duque', 'hospitalized', 'denia']"
"A video has been viewed hundreds of thousands of times on Facebook, Twitter and YouTube alongside a claim that it shows a drone launching fireworks at people who breached a curfew in Malaysia during a nationwide coronavirus lockdown.",FALSE,https://www.poynter.org/?ifcn_misinformation=a-video-has-been-viewed-hundreds-of-thousands-of-times-on-facebook-twitter-and-youtube-alongside-a-claim-that-it-shows-a-drone-launching-fireworks-at-people-who-breached-a-curfew-in-malaysia-during-a,"['hundr', 'thousand', 'time', 'firework', 'peopl', 'facebook', 'twitter', 'youtube', 'alongside', 'drone', 'launching', 'breached', 'malaysia', 'lockdown', 'show']"
Photo of the “crying president of Italy” with a caption arguing how Italy was not prepared to deal with the coronavirus outbreak despite having adequate health facilities.,FALSE,https://www.poynter.org/?ifcn_misinformation=photo-of-the-crying-president-of-italy-with-a-caption-arguing-how-italy-was-not-prepared-to-deal-with-the-coronavirus-outbreak-despite-having-adequate-health-facilities,"['facil', 'photo', 'crying', 'president', 'italy', 'caption', 'arguing', 'italy', 'deal', 'health']"
A drug made from cow urine or pigeon membrane can cure coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-drug-made-from-cow-urine-or-pigeon-membrane-can-cure-coronavirus,"['drug', 'made', 'pigeon', 'membrane', 'cure']"
"Drauzio Varella, one of Brazil’s most famous doctors, stated in a video on March 22: there’s no coronavirus crisis, this is just a strong cold, there’s no reason for changing your routine unless you are infected.",FALSE,https://www.poynter.org/?ifcn_misinformation=drauzio-varella-one-of-brazils-most-famous-doctors-stated-in-a-video-on-march-22-theres-no-coronavirus-crisis-this-is-just-a-strong-cold-theres-no-reason-for-changing-your-routine-unless-you-a,"['doctor', 'drauzio', 'varella', 'brazil', 'stated', 'march', 'crisis', 'reason', 'changing', 'infected']"
A purported emergency notice from Australian authorities has been shared hundreds of times in multiple posts on Facebook and Twitter. It states people can receive free home visits from doctors during the novel coronavirus pandemic.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-purported-emergency-notice-from-australian-authorities-has-been-shared-hundreds-of-times-in-multiple-posts-on-facebook-and-twitter-it-states-people-can-receive-free-home-visits-from-doctors-during,"['author', 'hundr', 'time', 'peopl', 'visit', 'doctor', 'emergency', 'notice', 'shared', 'twitter', 'home', 'state']"
A tent will be set up next to the Viamed de Calahorra hospital (La Rioja) to carry out rapid tests for coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=a-tent-will-be-set-up-next-to-the-viamed-de-calahorra-hospital-la-rioja-to-carry-out-rapid-tests-for-coronavirus,"['test', 'tent', 'set', 'viamed', 'calahorra', 'hospital', 'la', 'rioja']"
Coronavirus is infectious in air for 8 hours and everyone must wear a face mask.,FALSE,https://www.poynter.org/?ifcn_misinformation=coronavirus-is-infectious-in-air-for-8-hours-and-everyone-must-wear-a-face-mask,"['hour', 'air', 'everyone', 'wear', 'face', 'mask']"
"Yves Levy, husband of the former french health minister Agnès Buzyn, inaugurated the P4 laboratory of Wuhan in China, where thethe coronavirus SARS-CoV-2 was created.",PARTLY FALSE,https://www.poynter.org/?ifcn_misinformation=yves-levy-husband-of-the-former-french-health-minister-agnes-buzyn-inaugurated-the-p4-laboratory-of-wuhan-in-china-where-thethe-coronavirus-sars-cov-2-was-created,"['yve', 'levy', 'husband', 'health', 'minister', 'agnès', 'buzyn', 'inaugurated', 'p4', 'laboratory', 'wuhan', 'china', 'thethe', 'created']"
"A screenshot of a Nigerian television station showing a breakdown of “472 confirmed cases” has been shared on Facebook, Twitter, and WhatsApp alongside claims it shows novel coronavirus cases across the country.",misleading,https://www.poynter.org/?ifcn_misinformation=a-screenshot-of-a-nigerian-television-station-showing-a-breakdown-of-472-confirmed-cases-has-been-shared-on-facebook-twitter-and-whatsapp-alongside-claims-it-shows-novel-coronavirus-cases-across-t,"['case', 'show', 'case', 'television', 'station', 'showing', 'shared', 'facebook', 'twitter', 'country']"
Channel4’s Jon Snow is infected with coronavirus.,FALSE,https://www.poynter.org/?ifcn_misinformation=channel4s-jon-snow-is-infected-with-coronavirus,"['channel4', 'jon', 'snow', 'infected']"
